27하5183,KNALB41ABGA023353,2016 (20160608),D4HB,경유,108248 (불분명),2199,렌터카,오토,검정 (변경),승용 (5인승),상세,면세사업자,-,기아 올 뉴 K7(16년~현재) 2.2 디젤 프레스티지
46호9544,KMHJ281ABHU356973,2017 (20161130),D4HA,경유,90035 (불분명),1995,렌터카,오토,기타 (변경),승용 (5인승),상세,법인,-,현대 올 뉴 투싼 (15년~현재) 디젤 2.0 2WD 스타일
225라9307,KMHF241EBHA035460,2017 (20170216),G6DL,휘발유,88530 (불분명),2999,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,현대 그랜져 IG (16년~현재) 3.0 가솔린 익스클루시브
40호7442,KNAP6815GHK211961,2017 (20161124),D4FD,경유,113803 (불분명),1685,렌터카,오토,은색 (변경),승용 (5인승),상세,법인,-,기아 스포티지 4세대 (15년~18년) 디젤 1.7 2WD 노블레스
46하2751,KMHE341CBHA324124,2017 (20170110),G4ND,휘발유,56739 (불분명),1999,렌터카,오토,검정 (변경),승용 (5인승),상세,법인,-,현대 LF 쏘나타 (14년~현재) 2.0 스마트 스페셜
60하5445,KMHJ2815GJU735544,2018 (20180531),D4FD,경유,36017 (불분명),1685,렌터카,오토,흰색 (변경),승용 (5인승),상세,면세사업자,-,현대 올 뉴 투싼 (15년~현재) 디젤 1.7 2WD 스마트
46호2663,KNABE511BGT436940,2016 (20170118),G3LA,휘발유,41573 (불분명),998,렌터카,오토,기타 (변경),승용 (5인승),상세,법인,-,기아 더 뉴 모닝 (15년~16년) 디럭스
40호4503,KNACJ813EGT146857,2016 (20160928),G3LB,휘발유,74436 (불분명),998,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,기아 레이 (11년~17년) 터보 럭셔리
66호8850,KMHD741DBGU084776,2016 (20160111),G4FD,휘발유,92835 (불분명),1591,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,현대 아반떼 AD (15년~18년) 1.6 GDI 스마트
59허1197,KNABE511BGT062856,2016 (20150422),G3LA,휘발유,146860 (불분명),998,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,기아 더 뉴 모닝 (15년~16년) 디럭스
66호9788,KNAMB81ABGS181550,2016 (20151211),D4HB,경유,148928 (불분명),2199,렌터카,오토,검정 (변경),승용 (7인승),상세,법인,-,기아 올 뉴 카니발 (14년~18년) 7인승 하이리무진 VIP
43호5493,1HGCV3690KA511968,2019 (20190725),LFB2,하이브리드,5921 (불분명),1993,렌터카,오토,기타 (변경),승용 (5인승),상세,면세사업자,Y,혼다 어코드 10세대(18년~현재) 가솔린+전기 2000cc 2.0 하이브리드 EX-L
35너7993,KMHRC813ELU000897,2020 (20190723),G4FM,휘발유,4042 (불분명),1598,자가용,오토,빨강 (변경),승용 (5인승),상세,개인사업자,-,현대 베뉴(19년~현재) 가솔린 1600cc 1.6 플럭스
36노5602,KNABA24439T798887,2009 (20090603),-,휘발유,95969 (불분명),0,자가용,오토,은색 (변경),승용 (5인승),상세,법인,-,기아 뉴모닝 (08년~11년) LX 기본형 블랙프리미엄
68호3741,KNAPH81ABGA225883,2016 (20160427),D4HA,경유,94838 (불분명),1995,렌터카,오토,기타 (변경),승용 (5인승),상세,법인,-,기아 올 뉴 쏘렌토 (14년~17년) 디젤 2.0 2WD 노블레스
142더1741,KMHSU81UBGU609392,2016 (20151216),D4HA,경유,159727 (불분명),1995,렌터카,오토,기타 (변경),승용 (5인승),상세,법인,-,현대 싼타페 더 프라임 (15년~18년) 디젤 2.0 2WD 모던
02호6767,KNAS2418DKS006199,2019 (20180704),G6DN,휘발유,27920 (불분명),3778,렌터카,오토,검정 (변경),승용 (5인승),상세,면세사업자,-,기아 더 K9(18년~현재) 3.8 GDI AWD 플래티넘Ⅱ
59허3229,KNACJ811BGT120155,2016 (20150717),G3LA,휘발유,136852 (불분명),998,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,기아 레이 (11년~17년) 럭셔리
62하8786,KMHCT41BEGU937793,2016 (20150630),G4LC,휘발유,90057 (불분명),1368,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,현대 엑센트(신형) (10년~현재) 1.4 VVT 모던
227구8634,KNAGN418BFA543741,2015 (20140916),L4NA,LPG,132491 (불분명),1999,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,기아 더 뉴 K5 (13년~15년) LPI 디럭스
137나8644,KMHE341AGGA211336,2016 (20151216),D4FD,경유,134591 (불분명),1685,렌터카,오토,검정 (변경),승용 (5인승),상세,법인,-,현대 LF 쏘나타 (14년~현재) 1.7 디젤 스마트
62하8605,KNMA4C2BMFP146164,2015 (20150528),M4RK,휘발유,144940 (불분명),1998,렌터카,오토,검정 (변경),승용 (5인승),상세,법인,-,르노삼성 SM5 노바 (15년~현재) PE
40호7442,KNAP6815GHK211961,2017 (20161124),D4FD,경유,113803 (불분명),1685,렌터카,오토,은색 (변경),승용 (5인승),상세,법인,-,기아 스포티지 4세대 (15년~18년) 디젤 1.7 2WD 노블레스
61하7020,KMHF641NBJA093286,2018 (20170719),L6DB,LPG,73955 (불분명),2999,렌터카,오토,흰색 (변경),승용 (5인승),상세,면세사업자,Y,현대 그랜져 IG (16년~현재) 3.0 LPI 렌터카 익스클루시브
59허1204,KNABE511BGT063059,2016 (20150422),G3LA,휘발유,149305 (불분명),998,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,기아 더 뉴 모닝 (15년~16년) 디럭스
59호7479,KNAGS416BHA157517,2017 (20170216),L4NA,LPG,74415 (불분명),1999,렌터카,오토,은색 (변경),승용 (5인승),상세,면세사업자,-,기아 K5 2세대 (15년~18년) LPI MX 럭셔리
97노7347,KMFZCZ7KAHU379526,2017 (20161101),D4CB,경유,71596 (불분명),2497,자가용,수동,기타 (변경),화물 (3인승),상세,법인,-,현대 포터2 1톤 카고(화물)트럭 슈퍼캡 CRDI
64호6748,KMHCT51UGGU259194,2016 (20151022),D4FB,경유,90124 (불분명),1582,렌터카,오토,기타 (변경),승용 (5인승),상세,법인,-,현대 엑센트(신형) (10년~현재) 위트 1.6 VGT 모던
46호2162,KNAGS411BHA147126,2017 (20170112),G4ND,휘발유,38900 (불분명),1999,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,Y,기아 K5 2세대 (15년~18년) 2.0 MX 럭셔리
66호2300,KMHGL41DBGU144274,2016 (20151231),G6DH,휘발유,47824 (불분명),3342,렌터카,오토,검정 (변경),승용 (5인승),상세,법인,Y,현대 제네시스 DH (13년~현재) G330 모던
90수8286,KPACA4AN1EP177742,2014 (20130903),671960,경유,184062 (불분명),1998,자가용,오토,기타 (변경),SUV픽업 (5인승),상세,법인,-,쌍용 코란도 스포츠 (12년~현재) 4WD CX7 비전
40하2770,KNAPM813DGK150241,2016 (20160718),D4HA,경유,103963 (불분명),1995,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,기아 스포티지 4세대 (15년~18년) 디젤 2.0 4WD 프레스티지
59허3377,KNAJP81EFGK010173,2016 (20151126),MG80,전기,81635 (불분명),75,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,기아 올 뉴 쏘울 (13년~16년) EV
23어6936,KMHFA41BBAA468577,2010 (20090827),G6EA,휘발유,126937 (불분명),2656,자가용,오토,검정 (변경),승용 (5인승),상세,법인,-,현대 그랜져TG 뉴 럭셔리 (08년~09년) Q270 디럭스
97수7530,KNFSTZ76BHK132965,2017 (20161130),D4CB,경유,230260 (불분명),2497,업무용,오토,흰색 (변경),화물 (3인승),상세,면세사업자,-,기아 봉고3 1톤 플러스 냉동차
46호2643,1G1155SA9HU138562,2017 (20170118),LCV,휘발유,42142 (불분명),2457,렌터카,오토,검정 (변경),승용 (5인승),상세,법인,-,쉐보레(한국GM) 임팔라(15년~현재) 2.5 LT
69하2439,KNAFJ412BGA630369,2016 (20160516),G4FD,휘발유,94535 (불분명),1591,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,기아 더 뉴 K3 (15년~18년) 디럭스
69하2494,KNAFK412BGA632177,2016 (20160517),G4FD,휘발유,36195 (불분명),1591,렌터카,오토,검정 (변경),승용 (5인승),상세,법인,-,기아 더 뉴 K3 (15년~18년) 트렌디
64하2476,KMHJ281ADGU069341,2016 (20150902),D4HA,경유,105873 (불분명),1995,렌터카,오토,은색 (변경),승용 (5인승),상세,법인,-,현대 올 뉴 투싼 (15년~현재) 디젤 2.0 4WD 스타일
66호4812,KMHE341DBGA223305,2016 (20160125),L4NA,LPG,178764 (불분명),1999,렌터카,오토,검정 (변경),승용 (5인승),상세,법인,-,현대 LF 쏘나타 (14년~현재) LPI 스마트
40호5049,KMHJ2815GHU331579,2017 (20161014),D4FD,경유,120529 (불분명),1685,렌터카,오토,은색 (변경),승용 (5인승),상세,법인,-,현대 올 뉴 투싼 (15년~현재) 디젤 1.7 2WD 스타일
46호8821,KMHGN41EDHU200575,2017 (20161109),G6DN,휘발유,121811 (불분명),3778,렌터카,오토,검정 (변경),승용 (5인승),상세,법인,-,제네시스 G80(16년~현재) 3.8 GDI AWD 프레스티지
68호6665,KMHG141DDGU011723,2016 (20160517),G6DN,휘발유,129429 (불분명),3778,렌터카,오토,검정 (변경),승용 (5인승),상세,법인,-,제네시스 EQ900(15년~현재) 3.8 GDI AWD 럭셔리
239러6849,KMHD641UGHU362531,2017 (20161230),D4FB,경유,101583 (불분명),1582,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,현대 아반떼 AD (15년~18년) 1.6 e-VGT 스마트
68하2696,KMHGM41DBGU156507,2016 (20160307),G6DH,휘발유,68154 (불분명),3342,렌터카,오토,검정 (변경),승용 (5인승),상세,법인,-,현대 제네시스 DH (13년~현재) G330 프리미엄
66하7321,KMHD741DBGU002878,2016 (20151228),G4FD,휘발유,57298 (불분명),1591,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,현대 아반떼 AD (15년~18년) 1.6 GDI 스마트 스페셜
40호6245,KMHD841UGHU305658,2017 (20161027),D4FB,경유,127601 (불분명),1582,렌터카,오토,은색 (변경),승용 (5인승),상세,법인,-,현대 아반떼 AD (15년~18년) 1.6 e-VGT 스마트 스페셜
227라6129,KMHFF41CBGA535327,2016 (20151223),G4KJ,휘발유,64182 (불분명),2359,렌터카,오토,검정 (변경),승용 (5인승),상세,법인,-,현대 그랜져 HG (11년~16년) HG240 모던 기본형
03나0885,WBAPP1508BNN51157,2011 (20110930),N47D20C,경유,201411 (불분명),1995,자가용,오토,기타 (변경),승용 (5인승),상세,법인,-,BMW NEW 3시리즈 320d 세단 E90 (05년~11년)
59하1168,KMHFF41RBGA543659,2016 (20160122),D4HB,경유,114660 (불분명),2199,렌터카,오토,흰색 (변경),승용 (5인승),상세,면세사업자,-,현대 그랜져 HG (11년~16년) HG220 디젤 프리미엄
68하2563,KMHJ381ADGU176393,2016 (20160302),D4HA,경유,90636 (불분명),1995,렌터카,오토,은색 (변경),승용 (5인승),상세,법인,-,현대 올 뉴 투싼 (15년~현재) 디젤 2.0 4WD 모던
37가4699,WVWZZZ13ZDV023577,2013 (20131007),-,경유,153290 (불분명),0,자가용,오토,검정 (변경),승용 (4인승),상세,법인,-,폭스바겐 시로코 (08년~현재) 2.0 TDI R-Line
167모2409,KMHLB41UGGU085948,2016 (20160428),D4FD,경유,136485 (불분명),1685,렌터카,오토,검정 (변경),승용 (5인승),상세,법인,-,현대 더 뉴 i40 살룬 (15년~현재) 1.7 VGT PYL
13러1920,KMHFC41BP8A324737,2008 (20080114),-,휘발유,123673 (불분명),0,자가용,오토,검정 (변경),승용 (5인승),상세,법인,-,현대 그랜져TG (05년~08년) Q270 프리미엄 스마트팩
46호8818,KPBXL3AP1HP134377,2017 (20161108),673910,경유,107699 (불분명),1597,렌터카,오토,은색 (변경),승용 (5인승),상세,법인,-,쌍용 티볼리 에어 (16년~현재) 디젤 IX 2WD
69호2487,KMHE341CBHA282425,2017 (20160704),G4ND,휘발유,80722 (불분명),1999,렌터카,오토,검정 (변경),승용 (5인승),상세,법인,-,현대 LF 쏘나타 (14년~현재) 2.0 스마트 스페셜
59허3213,KNABE511BGT127226,2016 (20150717),G3LA,휘발유,143018 (불분명),998,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,기아 더 뉴 모닝 (15년~16년) 디럭스
225라9325,VF12RS01AJW061713,2018 (20180118),K9K,경유,86342 (불분명),1461,렌터카,오토,기타 (변경),승용 (5인승),상세,법인,-,르노삼성 뉴QM3 디젤 1500cc LE
142더1766,KNAPH81ABGA180939,2016 (20151229),D4HA,경유,234589 (불분명),1995,렌터카,오토,흰색 (변경),승용 (7인승),상세,법인,-,기아 올 뉴 쏘렌토 (14년~17년) 디젤 2.0 2WD 노블레스
40호5060,KMHG341DDGU021530,2016 (20161018),G6DN,휘발유,124418 (불분명),3778,렌터카,오토,검정 (변경),승용 (4인승),상세,법인,-,제네시스 EQ900(15년~현재) 3.8 GDI AWD 프레스티지
46하8674,KNAGW411BHA141831,2017 (20161202),G4ND,휘발유,84913 (불분명),1999,렌터카,오토,검정 (변경),승용 (5인승),상세,법인,-,기아 K5 2세대 (15년~18년) 2.0 MX 시그너처
60고7408,KMHF2413BKA027387,2019 (20180604),G4KK,하이브리드,22086 (불분명),2359,자가용,오토,검정 (변경),승용 (5인승),상세,법인,-,현대 그랜져 IG (16년~현재) 하이브리드 익스클루시브 스페셜
71호9519,KMJWA37KBHU865540,2017 (20160920),D4CB,경유,106673 (불분명),2497,렌터카,오토,회색 (변경),승합 (12인승),상세,법인,-,현대 그랜드 스타렉스 (07년~현재) 12인승 웨건 CVX 기본형
66호2469,KNAGT416BGA058264,2016 (20160111),L4NA,LPG,133708 (불분명),1999,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,기아 K5 2세대 (15년~18년) LPI MX 프레스티지
40호2102,KMHJ2815GHU317957,2017 (20160905),D4FD,경유,105826 (불분명),1685,렌터카,오토,기타 (변경),승용 (5인승),상세,법인,-,현대 올 뉴 투싼 (15년~현재) 디젤 1.7 2WD 스타일
40호4748,KMHFF41CBHA581449,2017 (20161006),G4KJ,휘발유,77577 (불분명),2359,렌터카,오토,검정 (변경),승용 (5인승),상세,법인,-,현대 그랜져 HG (11년~16년) HG240 모던 모던 컬렉션
142더1749,KMHE341DBGA215045,2016 (20151222),L4NA,LPG,108974 (불분명),1999,렌터카,오토,기타 (변경),승용 (5인승),상세,법인,-,현대 LF 쏘나타 (14년~현재) LPI 프리미엄
64러0846,KMHFF41RBGA521703,2016 (20160105),-,경유,87910 (불분명),0,자가용,오토,기타 (변경),승용 (5인승),상세,법인,-,현대 그랜져 HG (11년~16년) HG220 디젤 모던
46하8292,KMHJ281ADHU362919,2017 (20161124),D4HA,경유,140823 (불분명),1995,렌터카,오토,기타 (변경),승용 (5인승),상세,법인,-,현대 올 뉴 투싼 (15년~현재) 디젤 2.0 4WD 스타일
46하2467,KMHD641DBHU349947,2017 (20170102),G4FD,휘발유,54621 (불분명),1591,렌터카,오토,은색 (변경),승용 (5인승),상세,법인,-,현대 아반떼 AD (15년~18년) 1.6 GDI 스타일
59허2842,KNMA4C2CMFP060092,2015 (20150710),M4RN,LPG,135795 (불분명),1998,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,르노삼성 SM5 노바 (15년~현재) LPI 택시 렌터카 고급형
64호6836,KNAFX512BFA540522,2015 (20151027),G4FD,휘발유,63271 (불분명),1591,렌터카,오토,기타 (변경),승용 (5인승),상세,법인,-,기아 K3 유로 (13년~15년) 프레스티지
180구3071,KMHSW81UDFU432040,2015 (20141211),D4HA,경유,247665 (불분명),1995,렌터카,오토,검정 (변경),승용 (5인승),상세,법인,-,현대 싼타페(DM) (12년~15년) 4WD (2.0 e-VGT) 프리미엄
30두1355,JN1AF58EXET050221,2014 (20140228),MR16,휘발유,83570 (불분명),1618,자가용,오토,흰색 (변경),승용 (5인승),상세,개인사업자,-,닛산 쥬크 1.6 S F15 (11년~현재)
61너0482,KNABD911BGT309216,2016 (20160531),G3LA,휘발유,26268 (불분명),998,자가용,오토,흰색 (변경),승용 (2인승),상세,법인,-,기아 더 뉴 모닝 (15년~16년) 밴 기본형
66머5944,KNMA4B2LMEP000749,2014 (20140825),K9K,경유,94610 (불분명),1461,렌터카,오토,기타 (변경),승용 (5인승),상세,법인,-,르노삼성 뉴 SM5 플래티넘 (12년~15년) 디젤 D 스페셜
40하7625,KMHSU81UBHU703028,2017 (20160817),D4HA,경유,44853 (불분명),1995,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,현대 싼타페 더 프라임 (15년~18년) 디젤 2.0 2WD 스마트
69하2274,KNAMB81ABGS232395,2016 (20160511),D4HB,경유,210766 (불분명),2199,렌터카,오토,흰색 (변경),승용 (9인승),상세,법인,-,기아 올 뉴 카니발 (14년~18년) 9인승 럭셔리
40호2108,KMHSN81XDHU203192,2017 (20160905),D4HB,경유,78047 (불분명),2199,렌터카,오토,검정 (변경),승용 (7인승),상세,법인,-,현대 더 뉴 맥스크루즈(15년~현재) 디젤 2.2 4WD 익스클루시브
64호5136,KMHFF41CBGA527321,2016 (20151109),G4KJ,휘발유,115414 (불분명),2359,렌터카,오토,검정 (변경),승용 (5인승),상세,법인,-,현대 그랜져 HG (11년~16년) HG240 모던 기본형
46하2205,KNADM412BHS096608,2017 (20161226),G4FA,휘발유,82937 (불분명),1396,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,기아 더 뉴 프라이드 (14년~현재) 4DR 1.4 MPI 트렌디
62호3339,KNAMB81ABGS109392,2016 (20150618),D4HB,경유,137650 (불분명),2199,렌터카,오토,흰색 (변경),승용 (9인승),상세,법인,-,기아 올 뉴 카니발 (14년~18년) 9인승 럭셔리
265소8974,KMHCT51UGHU294849,2017 (20160530),D4FB,경유,102243 (불분명),1582,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,현대 엑센트(신형) (10년~현재) 위트 1.6 VGT 모던
83라9524,KNFWXZ76ADK746849,2013 (20130123),D4CB,경유,172936 (불분명),2497,영업용,수동,흰색 (변경),화물 (3인승),상세,개인,-,기아 봉고3 1.2톤 파워게이트 킹캡
242러2735,KMHSU81UBGU672829,2016 (20160429),D4HA,경유,78777 (불분명),1995,렌터카,오토,기타 (변경),승용 (5인승),상세,법인,-,현대 싼타페 더 프라임 (15년~18년) 디젤 2.0 2WD 스마트
66하7438,KMHD741DBGU009026,2016 (20151228),G4FD,휘발유,83119 (불분명),1591,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,현대 아반떼 AD (15년~18년) 1.6 GDI 스마트
169소1701,KNME5C2M1HP002061,2017 (20160929),M9R,경유,87521 (불분명),1995,렌터카,오토,흰색 (변경),승용 (5인승),상세,면세사업자,-,르노삼성 QM6(17년~현재) 디젤 2WD RE
128더6654,KMHFG41EBGA534715,2016 (20151215),G6DG,휘발유,112843 (불분명),2999,렌터카,오토,검정 (변경),승용 (5인승),상세,법인,-,현대 그랜져 HG (11년~16년) HG300 익스클루시브
40호2796,KMHJ2815GHU333487,2017 (20161012),D4FD,경유,92546 (불분명),1685,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,현대 올 뉴 투싼 (15년~현재) 디젤 1.7 2WD 스타일
59하1304,KMHFF41RBGA544100,2016 (20160201),D4HB,경유,210577 (불분명),2199,렌터카,오토,검정 (변경),승용 (5인승),상세,면세사업자,-,현대 그랜져 HG (11년~16년) HG220 디젤 모던
59허2852,KNMA4C2CMFP060251,2015 (20150710),M4RN,LPG,137062 (불분명),1998,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,르노삼성 SM5 노바 (15년~현재) LPI 택시 렌터카 고급형
58하4358,KMHDG41DBFU446654,2015 (20150311),G4FD,휘발유,62904 (불분명),1591,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,현대 더 뉴 아반떼 (13년~15년) 1.6 GDI 스마트 기본형
59허1158,KNABE511BGT062769,2016 (20150422),G3LA,휘발유,140425 (불분명),998,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,기아 더 뉴 모닝 (15년~16년) 디럭스
46호8862,KNMA4C2BMGP028618,2016 (20161114),M5R,휘발유,55583 (불분명),1997,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,르노삼성 SM6(16년~현재) 2.0 GDe LE
72하1122,KMJWA37KBHU877671,2017 (20161202),D4CB,경유,37240 (불분명),2497,렌터카,오토,흰색 (변경),승합 (12인승),상세,법인,-,현대 그랜드 스타렉스 (07년~현재) 12인승 웨건 CVX 기본형
242러2735,KMHSU81UBGU672829,2016 (20160429),D4HA,경유,78777 (불분명),1995,렌터카,오토,기타 (변경),승용 (5인승),상세,법인,-,현대 싼타페 더 프라임 (15년~18년) 디젤 2.0 2WD 스마트
71호8679,KMJWA37KBGU798807,2016 (20151228),D4CB,경유,68809 (불분명),2497,렌터카,오토,흰색 (변경),승합 (12인승),상세,법인,-,현대 그랜드 스타렉스 (07년~현재) 12인승 웨건 CVX 스마트
66하7784,KMHSW81UBGU610795,2016 (20160104),D4HA,경유,117881 (불분명),1995,렌터카,오토,은색 (변경),승용 (5인승),상세,법인,-,현대 싼타페 더 프라임 (15년~18년) 디젤 2.0 2WD 프리미엄
69하2868,KMHD741DBHU191243,2017 (20160525),G4FD,휘발유,14352 (불분명),1591,렌터카,오토,은색 (변경),승용 (5인승),상세,법인,-,현대 아반떼 AD (15년~18년) 1.6 GDI 스마트
27호7031,KNMA4B2LMGP011792,2016 (20151021),K9K,경유,172403 (불분명),1461,렌터카,오토,흰색 (변경),승용 (5인승),상세,면세사업자,-,르노삼성 SM5 노바 (15년~현재) 디젤 D 프리미엄 아트컬렉션II
64하3186,KMHSN81XBGU153388,2016 (20150930),D4HB,경유,90603 (불분명),2199,렌터카,오토,기타 (변경),승용 (7인승),상세,법인,-,현대 더 뉴 맥스크루즈(15년~현재) 디젤 2.2 2WD 익스클루시브
66머5944,KNMA4B2LMEP000749,2014 (20140825),K9K,경유,94610 (불분명),1461,렌터카,오토,기타 (변경),승용 (5인승),상세,법인,-,르노삼성 뉴 SM5 플래티넘 (12년~15년) 디젤 D 스페셜
11보5434,WBA3E1104FF947774,2015 (20150630),N47D20C,경유,98436 (불분명),1995,자가용,오토,검정 (변경),승용 (5인승),상세,법인,-,BMW NEW 3시리즈 320d 세단 ED에디션 F30 (12년~현재)
78어5026,KNHMF37ABGS154150,2016 (20151006),D4HB,경유,134612 (불분명),2199,렌터카,오토,은색 (변경),승용 (11인승),상세,법인,-,기아 올 뉴 카니발 (14년~18년) 11인승 디럭스
69하2359,KMHJ281ABHU243591,2017 (20160512),D4HA,경유,79151 (불분명),1995,렌터카,오토,은색 (변경),승용 (5인승),상세,법인,-,현대 올 뉴 투싼 (15년~현재) 디젤 2.0 2WD 스타일
66하7301,KMHD641DBGU058251,2016 (20151228),G4FD,휘발유,162677 (불분명),1591,렌터카,오토,기타 (변경),승용 (5인승),상세,법인,-,현대 아반떼 AD (15년~18년) 1.6 GDI 스타일
59허1050,KNAPS81ADFA061087,2015 (20150309),D4HA,경유,142549 (불분명),1995,렌터카,오토,흰색 (변경),승용 (7인승),상세,법인,-,기아 올 뉴 쏘렌토 (14년~17년) 디젤 2.0 4WD 프레스티지
304모9564,KMHJ281ABJU677500,2018 (20180531),D4HA,경유,33165 (불분명),1995,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,현대 올 뉴 투싼 (15년~현재) 디젤 2.0 2WD 스타일
69하5416,KMHD641LBHU221323,2017 (20160610),L4FA,LPG,53448 (불분명),1591,렌터카,오토,기타 (변경),승용 (5인승),상세,법인,-,현대 아반떼 AD (15년~18년) 1.6 LPI 스타일
56하8054,KMHF641NBJA120869,2018 (20171129),L6DB,LPG,83103 (불분명),2999,렌터카,오토,검정 (변경),승용 (5인승),상세,면세사업자,-,현대 그랜져 IG (16년~현재) 3.0 LPI 렌터카 모던
69하2316,KMHSW81UBGU652194,2016 (20160511),D4HA,경유,115556 (불분명),1995,렌터카,오토,기타 (변경),승용 (5인승),상세,법인,-,현대 싼타페 더 프라임 (15년~18년) 디젤 2.0 2WD 프리미엄
66하7663,KNMA4C2BMGP149747,2016 (20151230),M4RK,휘발유,23733 (불분명),1998,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,르노삼성 SM5 노바 (15년~현재) SE
64호5517,KMHJ281ABGU123086,2016 (20151118),D4HA,경유,120147 (불분명),1995,렌터카,오토,기타 (변경),승용 (5인승),상세,법인,-,현대 올 뉴 투싼 (15년~현재) 디젤 2.0 2WD 스타일
01러7405,KNAJE55135K010321,2005 (20040914),D4EA,경유,239169 (불분명),1991,자가용,오토,은색 (변경),승용 (5인승),상세,법인,-,기아 New 스포티지 (04년~10년) 디젤(CRDI) 2WD TLX 최고급형
21하1836,KMHF341EBJA091227,2018 (20170717),G6DL,휘발유,91980 (불분명),2999,렌터카,오토,검정 (변경),승용 (5인승),상세,면세사업자,-,현대 그랜져 IG (16년~현재) 3.0 가솔린 익스클루시브 스페셜
40호8220,KNAMC81ABHS306813,2017 (20161219),D4HB,경유,108508 (불분명),2199,렌터카,오토,은색 (변경),승용 (9인승),상세,법인,-,기아 올 뉴 카니발 (14년~18년) 9인승 프레스티지
46호8895,KMHGN41EBHU203503,2017 (20161130),G6DN,휘발유,139601 (불분명),3778,렌터카,오토,검정 (변경),승용 (5인승),상세,법인,-,제네시스 G80(16년~현재) 3.8 GDI 프레스티지
66하7924,KNACJ813EGT130991,2016 (20160107),G3LB,휘발유,40621 (불분명),998,렌터카,오토,은색 (변경),승용 (5인승),상세,법인,-,기아 레이 (11년~17년) 터보 럭셔리
68호3754,KMHJ281ADHU234679,2017 (20160428),D4HA,경유,87769 (불분명),1995,렌터카,오토,은색 (변경),승용 (5인승),상세,법인,-,현대 올 뉴 투싼 (15년~현재) 디젤 2.0 4WD 스타일
46호2420,KMHSW81UBHU760164,2017 (20170113),D4HA,경유,73196 (불분명),1995,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,현대 싼타페 더 프라임 (15년~18년) 디젤 2.0 2WD 프리미엄
59하0995,KMHFF41RBGA542077,2016 (20160112),D4HB,경유,143635 (불분명),2199,렌터카,오토,흰색 (변경),승용 (5인승),상세,면세사업자,-,현대 그랜져 HG (11년~16년) HG220 디젤 프리미엄
59호6766,KNAGS416BHA154786,2017 (20170109),L4NA,LPG,144882 (불분명),1999,렌터카,오토,검정 (변경),승용 (5인승),상세,면세사업자,-,기아 K5 2세대 (15년~18년) LPI MX 럭셔리
46하2927,KMHE341CBHA336149,2017 (20170111),G4ND,휘발유,93610 (불분명),1999,렌터카,오토,검정 (변경),승용 (5인승),상세,법인,-,현대 LF 쏘나타 (14년~현재) 2.0 스마트 스페셜
53루8981,KNAP6815GGK117552,2016 (20160525),D4FD,경유,109955 (불분명),1685,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,기아 스포티지 4세대 (15년~18년) 디젤 1.7 2WD 노블레스
61너0279,KNABD911BGT308841,2016 (20160601),G3LA,휘발유,19602 (불분명),998,자가용,오토,흰색 (변경),승용 (2인승),상세,법인,-,기아 더 뉴 모닝 (15년~16년) 밴 기본형
59허1176,KNABE511BGT062853,2016 (20150422),G3LA,휘발유,152260 (불분명),998,렌터카,오토,흰색 (변경),승용 (5인승),상세,법인,-,기아 더 뉴 모닝 (15년~16년) 디럭스
30하2345,KMHF241EBHA021876,2017 (20170117),G6DL,휘발유,64276 (불분명),2999,렌터카,오토,은색 (변경),승용 (5인승),상세,법인,-,현대 그랜져 IG (16년~현재) 3.0 가솔린 익스클루시브
